county_name,year,acres
DOUGLAS,2012,185404
DOUGLAS,2007,179595
DOUGLAS,2002,127829
DOUGLAS,1997,153348
JACKSON,2012,126087
JACKSON,2007,117142
JACKSON,2002,94632
JACKSON,1997,99082
JOSEPHINE,2012,9351
JOSEPHINE,2007,5865
JOSEPHINE,2002,3979
JOSEPHINE,1997,4422
CROOK,2012,672665
CROOK,2007,633444
CROOK,2002,753892
CROOK,1997,761000
DESCHUTES,2012,72933
DESCHUTES,2007,70611
DESCHUTES,2002,65684
DESCHUTES,1997,64095
GRANT,2012,420223
GRANT,2007,575794
GRANT,2002,539211
GRANT,1997,704343
HARNEY,2012,1241707
HARNEY,2007,1165739
HARNEY,2002,1260837
HARNEY,1997,1020768
JEFFERSON,2012,610690
JEFFERSON,2007,485929
KLAMATH,2012,364854
KLAMATH,2007,401349
KLAMATH,2002,336415
KLAMATH,1997,330058
LAKE,2012,442509
LAKE,2007,441845
LAKE,2002,408110
LAKE,1997,464127
MALHEUR,2012,828138
MALHEUR,2007,901879
MALHEUR,2002,878618
MALHEUR,1997,937103
WHEELER,2012,485345
WHEELER,2007,508129
WHEELER,2002,497114
WHEELER,1997,581774
BENTON,2012,485
BENTON,2007,414
BENTON,2002,283
BENTON,1997,217
CLACKAMAS,2012,1908
CLACKAMAS,2007,1772
CLACKAMAS,2002,1395
CLACKAMAS,1997,916
CLATSOP,2012,121
CLATSOP,2007,120
CLATSOP,2002,102
CLATSOP,1997,70
COLUMBIA,2012,440
COLUMBIA,2007,422
COLUMBIA,2002,289
COLUMBIA,1997,225
LANE,2012,1489
LANE,2007,1742
LANE,2002,881
LANE,1997,562
LINCOLN,2012,262
LINCOLN,2007,268
LINCOLN,2002,180
LINCOLN,1997,132
LINN,2012,1257
LINN,2007,1248
LINN,2002,931
LINN,1997,673
MARION,2012,1181
MARION,2007,1101
MARION,2002,931
MARION,1997,594
MULTNOMAH,2012,230
MULTNOMAH,2007,198
MULTNOMAH,2002,147
MULTNOMAH,1997,97
POLK,2012,556
POLK,2007,544
POLK,2002,436
POLK,1997,316
TILLAMOOK,2012,195
TILLAMOOK,2007,181
TILLAMOOK,2002,161
TILLAMOOK,1997,109
WASHINGTON,2012,617
WASHINGTON,2007,620
WASHINGTON,2002,437
WASHINGTON,1997,341
YAMHILL,2012,1005
YAMHILL,2007,971
YAMHILL,2002,771
YAMHILL,1997,532
GILLIAM,2012,119
GILLIAM,2007,123
GILLIAM,2002,106
GILLIAM,1997,136
HOOD RIVER,2012,179
HOOD RIVER,2007,123
HOOD RIVER,2002,82
HOOD RIVER,1997,52
MORROW,2012,246
MORROW,2007,254
MORROW,2002,199
MORROW,1997,242
SHERMAN,2012,106
SHERMAN,2007,117
SHERMAN,2002,127
SHERMAN,1997,97
WASCO,2012,397
WASCO,2007,386
WASCO,2002,253
WASCO,1997,271
BAKER,2012,482
BAKER,2007,492
BAKER,2002,412
BAKER,1997,382
UMATILLA,2012,884
UMATILLA,2007,812
UMATILLA,2002,654
UMATILLA,1997,582
UNION,2012,479
UNION,2007,513
UNION,2002,405
UNION,1997,347
WALLOWA,2012,383
WALLOWA,2007,366
WALLOWA,2002,284
WALLOWA,1997,265
COOS,2012,431
COOS,2007,419
COOS,2002,273
COOS,1997,221
CURRY,2012,110
CURRY,2007,115
CURRY,2002,104
CURRY,1997,88
DOUGLAS,2012,1268
DOUGLAS,2007,1275
DOUGLAS,2002,852
DOUGLAS,1997,748
JACKSON,2012,995
JACKSON,2007,1008
JACKSON,2002,718
JACKSON,1997,511
JOSEPHINE,2012,329
JOSEPHINE,2007,300
JOSEPHINE,2002,174
JOSEPHINE,1997,177
CROOK,2012,390
CROOK,2007,377
CROOK,2002,360
CROOK,1997,235
DESCHUTES,2012,885
DESCHUTES,2007,832
DESCHUTES,2002,720
DESCHUTES,1997,515
GRANT,2012,317
GRANT,2007,314
GRANT,2002,244
GRANT,1997,256
HARNEY,2012,374
HARNEY,2007,369
HARNEY,2002,343
HARNEY,1997,304
JEFFERSON,2012,319
JEFFERSON,2007,282
JEFFERSON,2002,168
JEFFERSON,1997,158
KLAMATH,2012,639
KLAMATH,2007,806
KLAMATH,2002,609
KLAMATH,1997,420
LAKE,2012,274
LAKE,2007,259
LAKE,2002,214
LAKE,1997,222
MALHEUR,2012,694
MALHEUR,2007,741
MALHEUR,2002,551
MALHEUR,1997,469
WHEELER,2012,127
WHEELER,2007,127
WHEELER,2002,104
WHEELER,1997,124
BENTON,2012,3683
BENTON,2007,6513
BENTON,2002,4884
BENTON,1997,6172
CLACKAMAS,2012,10909
CLACKAMAS,2007,11611
CLACKAMAS,2002,12152
CLACKAMAS,1997,10938
CLATSOP,2012,810
CLATSOP,2007,1230
CLATSOP,2002,774
CLATSOP,1997,2075
COLUMBIA,2012,1449
COLUMBIA,2007,2502
COLUMBIA,2002,1754
COLUMBIA,1997,1998
LANE,2012,10303
LANE,2007,16592
LANE,2002,16271
LANE,1997,20494
LINCOLN,2012,424
LINCOLN,2007,1835
LINCOLN,2002,2028
LINCOLN,1997,1661
LINN,2012,9618
LINN,2007,23987
LINN,2002,23899
LINN,1997,21087
MARION,2012,11743
MARION,2007,17639
MARION,2002,12570
MARION,1997,12134
MULTNOMAH,2012,1371
MULTNOMAH,2007,1713
MULTNOMAH,2002,846
MULTNOMAH,1997,687
POLK,2012,3126
POLK,2007,4743
POLK,2002,3573
POLK,1997,6535
TILLAMOOK,2012,8399
TILLAMOOK,2007,10118
TILLAMOOK,2002,10836
TILLAMOOK,1997,8497
WASHINGTON,2012,3939
WASHINGTON,2007,5033
WASHINGTON,2002,4782
WASHINGTON,1997,5549
YAMHILL,2012,5345
YAMHILL,2007,5677
YAMHILL,2002,7844
YAMHILL,1997,7207
GILLIAM,2012,155271
GILLIAM,2007,143928
GILLIAM,2002,74633
GILLIAM,1997,93285
HOOD RIVER,2012,1794
HOOD RIVER,2007,1946
HOOD RIVER,2002,2775
HOOD RIVER,1997,3104
MORROW,2012,302858
MORROW,2007,334437
MORROW,2002,389958
MORROW,1997,397376
SHERMAN,2012,21985
SHERMAN,2007,52810
SHERMAN,2002,36559
SHERMAN,1997,35523
WASCO,2012,354817
WASCO,2007,256780
WASCO,2002,455124
WASCO,1997,489256
BAKER,2012,463470
BAKER,2007,491823
BAKER,2002,596215
BAKER,1997,657241
UMATILLA,2012,269809
UMATILLA,2007,271425
UMATILLA,2002,231500
UMATILLA,1997,270977
UNION,2012,94526
UNION,2007,130054
UNION,2002,168107
UNION,1997,181225
WALLOWA,2012,207436
WALLOWA,2007,253789
WALLOWA,2002,256882
WALLOWA,1997,227367
COOS,2012,25505
COOS,2007,17249
COOS,2002,18053
COOS,1997,25186
CURRY,2012,13848
CURRY,2007,12651
CURRY,2002,9346
CURRY,1997,13101
DOUGLAS,2012,52586
DOUGLAS,2007,76751
DOUGLAS,2002,80247
DOUGLAS,1997,90053
JACKSON,2012,62925
JACKSON,2007,93834
JACKSON,2002,81999
JACKSON,1997,104892
JOSEPHINE,2012,5916
JOSEPHINE,2007,7884
JOSEPHINE,2002,7587
JOSEPHINE,1997,8242
CROOK,2012,486468
CROOK,2007,559270
CROOK,2002,629990
CROOK,1997,715118
DESCHUTES,2012,60474
DESCHUTES,2007,64814
DESCHUTES,2002,64150
DESCHUTES,1997,54682
GRANT,2012,297946
GRANT,2007,420203
GRANT,2002,342963
GRANT,1997,470446
HARNEY,2012,1024907
HARNEY,2007,1027361
HARNEY,2002,1107058
HARNEY,1997,907954
JEFFERSON,2012,193799
JEFFERSON,2007,287685
JEFFERSON,2002,221948
JEFFERSON,1997,209724
KLAMATH,2012,328577
KLAMATH,2007,392523
KLAMATH,2002,356445
KLAMATH,1997,390832
LAKE,2012,368494
LAKE,2007,409562
LAKE,2002,400735
LAKE,1997,485457
MALHEUR,2012,713672
MALHEUR,2007,775298
MALHEUR,2002,796219
MALHEUR,1997,868016
WHEELER,2012,336117
WHEELER,2007,386799
WHEELER,2002,339167
WHEELER,1997,422373
BENTON,2012,129
BENTON,2007,130
BENTON,2002,133
BENTON,1997,133
CLACKAMAS,2012,338
CLACKAMAS,2007,414
CLACKAMAS,2002,457
CLACKAMAS,1997,348
CLATSOP,2012,10
CLATSOP,2007,13
CLATSOP,2002,22
CLATSOP,1997,13
COLUMBIA,2012,52
COLUMBIA,2007,60
COLUMBIA,2002,80
COLUMBIA,1997,52
LANE,2012,378
LANE,2007,488
LANE,2002,420
LANE,1997,430
LINCOLN,2012,26
LINCOLN,2007,48
LINCOLN,2002,55
LINCOLN,1997,44
LINN,2012,261
LINN,2007,375
LINN,2002,354
LINN,1997,352
MARION,2012,396
MARION,2007,447
MARION,2002,513
MARION,1997,469
MULTNOMAH,2012,62
MULTNOMAH,2007,54
MULTNOMAH,2002,59
MULTNOMAH,1997,42
POLK,2012,86
POLK,2007,104
POLK,2002,97
POLK,1997,120
TILLAMOOK,2012,71
TILLAMOOK,2007,76
TILLAMOOK,2002,81
TILLAMOOK,1997,78
WASHINGTON,2012,179
WASHINGTON,2007,269
WASHINGTON,2002,255
WASHINGTON,1997,231
YAMHILL,2012,176
YAMHILL,2007,232
YAMHILL,2002,250
YAMHILL,1997,213
GILLIAM,2012,27
GILLIAM,2007,25
GILLIAM,2002,25
GILLIAM,1997,28
HOOD RIVER,2012,170
HOOD RIVER,2007,168
HOOD RIVER,2002,180
HOOD RIVER,1997,174
MORROW,2012,145
MORROW,2007,157
MORROW,2002,161
MORROW,1997,185
SHERMAN,2012,12
SHERMAN,2007,23
SHERMAN,2002,19
SHERMAN,1997,17
WASCO,2012,164
WASCO,2007,165
WASCO,2002,176
WASCO,1997,176
BAKER,2012,409
BAKER,2007,440
BAKER,2002,479
BAKER,1997,511
UMATILLA,2012,629
UMATILLA,2007,696
UMATILLA,2002,685
UMATILLA,1997,688
UNION,2012,198
UNION,2007,245
UNION,2002,294
UNION,1997,268
WALLOWA,2012,246
WALLOWA,2007,306
WALLOWA,2002,310
WALLOWA,1997,275
COOS,2012,116
COOS,2007,124
COOS,2002,126
COOS,1997,168
CURRY,2012,43
CURRY,2007,41
CURRY,2002,38
CURRY,1997,45
DOUGLAS,2012,340
DOUGLAS,2007,402
DOUGLAS,2002,412
DOUGLAS,1997,460
JACKSON,2012,777
JACKSON,2007,983
JACKSON,2002,973
JACKSON,1997,972
JOSEPHINE,2012,242
JOSEPHINE,2007,296
JOSEPHINE,2002,316
JOSEPHINE,1997,352
CROOK,2012,302
CROOK,2007,388
CROOK,2002,408
CROOK,1997,364
DESCHUTES,2012,800
DESCHUTES,2007,944
DESCHUTES,2002,1160
DESCHUTES,1997,1028
GRANT,2012,199
GRANT,2007,237
GRANT,2002,220
GRANT,1997,224
HARNEY,2012,229
HARNEY,2007,250
HARNEY,2002,250
HARNEY,1997,260
JEFFERSON,2012,205
JEFFERSON,2007,207
JEFFERSON,2002,189
JEFFERSON,1997,202
KLAMATH,2012,490
KLAMATH,2007,698
KLAMATH,2002,695
KLAMATH,1997,713
LAKE,2012,196
LAKE,2007,197
LAKE,2002,215
LAKE,1997,245
MALHEUR,2012,660
MALHEUR,2007,812
MALHEUR,2002,774
MALHEUR,1997,777
WHEELER,2012,71
WHEELER,2007,76
WHEELER,2002,74
WHEELER,1997,79
BENTON,2012,26000
BENTON,2007,16662
BENTON,2002,23651
BENTON,1997,26208
CLACKAMAS,2012,29753
CLACKAMAS,2007,35517
CLACKAMAS,2002,42559
CLACKAMAS,1997,43855
CLATSOP,2012,4795
CLATSOP,2007,6499
CLATSOP,2002,7368
CLATSOP,1997,8357
COLUMBIA,2012,24478
COLUMBIA,2007,23739
COLUMBIA,2002,27974
COLUMBIA,1997,25218
LANE,2012,58368
LANE,2007,64905
LANE,2002,56193
LANE,1997,63065
LINCOLN,2012,14387
LINCOLN,2007,15959
LINCOLN,2002,16760
LINCOLN,1997,15145
LINN,2012,40802
LINN,2007,47833
LINN,2002,40546
LINN,1997,44248
MARION,2012,25391
MARION,2007,28707
MARION,2002,43222
MARION,1997,30302
MULTNOMAH,2012,4496
MULTNOMAH,2007,4322
MULTNOMAH,2002,5589
MULTNOMAH,1997,8119
POLK,2012,22258
POLK,2007,23688
POLK,2002,25386
POLK,1997,29860
TILLAMOOK,2012,5588
TILLAMOOK,2007,4342
TILLAMOOK,2002,5108
TILLAMOOK,1997,6189
WASHINGTON,2012,23929
WASHINGTON,2007,19810
WASHINGTON,2002,19403
WASHINGTON,1997,18042
YAMHILL,2012,33781
YAMHILL,2007,35744
YAMHILL,2002,36834
YAMHILL,1997,39710
GILLIAM,2012,11060
GILLIAM,2007,15288
GILLIAM,2002,21849
GILLIAM,1997,30750
HOOD RIVER,2012,5391
HOOD RIVER,2007,4579
HOOD RIVER,2002,4243
HOOD RIVER,1997,4979
MORROW,2012,73727
MORROW,2007,54631
MORROW,2002,75028
MORROW,1997,38566
SHERMAN,2012,1238
SHERMAN,2007,2406
SHERMAN,2002,1454
SHERMAN,1997,2799
WASCO,2012,180393
WASCO,2007,104729
WASCO,2002,196377
WASCO,1997,185385
BAKER,2012,66555
BAKER,2007,71761
BAKER,2002,90087
BAKER,1997,97940
UMATILLA,2012,106719
UMATILLA,2007,128199
UMATILLA,2002,137735
UMATILLA,1997,87533
UNION,2012,66700
UNION,2007,79680
UNION,2002,78677
UNION,1997,80628
WALLOWA,2012,60191
WALLOWA,2007,60793
WALLOWA,2002,79089
WALLOWA,1997,82930
COOS,2012,65911
COOS,2007,58119
COOS,2002,57743
COOS,1997,78235
CURRY,2012,21324
CURRY,2007,28609
CURRY,2002,31819
CURRY,1997,37210
DOUGLAS,2012,131286
DOUGLAS,2007,130530
DOUGLAS,2002,137359
DOUGLAS,1997,131323
JACKSON,2012,41682
JACKSON,2007,54219
JACKSON,2002,71150
JACKSON,1997,72689
JOSEPHINE,2012,7625
JOSEPHINE,2007,11123
JOSEPHINE,2002,9066
JOSEPHINE,1997,11405
CROOK,2012,69587
CROOK,2007,34866
CROOK,2002,66331
CROOK,1997,42364
DESCHUTES,2012,17297
DESCHUTES,2007,8407
DESCHUTES,2002,8935
DESCHUTES,1997,9005
GRANT,2012,118306
GRANT,2007,99395
GRANT,2002,225232
GRANT,1997,235013
HARNEY,2012,27094
HARNEY,2007,28741
HARNEY,2002,66612
HARNEY,1997,47727
JEFFERSON,2012,130402
JEFFERSON,2007,114161
JEFFERSON,2002,94469
JEFFERSON,1997,3969
KLAMATH,2012,60745
KLAMATH,2007,81630
KLAMATH,2002,109218
KLAMATH,1997,127843
LAKE,2012,44775
LAKE,2007,48519
LAKE,2002,61924
LAKE,1997,51937
MALHEUR,2012,14363
MALHEUR,2007,5575
MALHEUR,2002,3069
MALHEUR,1997,6449
WHEELER,2012,128540
WHEELER,2007,176074
WHEELER,2002,188342
WHEELER,1997,65859
BENTON,2012,371
BENTON,2007,382
BENTON,2002,358
BENTON,1997,365
CLACKAMAS,2012,1497
CLACKAMAS,2007,1556
CLACKAMAS,2002,1714
CLACKAMAS,1997,1674
CLATSOP,2012,120
CLATSOP,2007,141
CLATSOP,2002,131
CLATSOP,1997,154
COLUMBIA,2012,428
COLUMBIA,2007,417
COLUMBIA,2002,483
COLUMBIA,1997,461
LANE,2012,1088
LANE,2007,1370
LANE,2002,1007
LANE,1997,992
LINCOLN,2012,220
LINCOLN,2007,221
LINCOLN,2002,213
LINCOLN,1997,215
LINN,2012,841
LINN,2007,932
LINN,2002,863
LINN,1997,886
MARION,2012,787
MARION,2007,791
MARION,2002,859
MARION,1997,829
MULTNOMAH,2012,187
MULTNOMAH,2007,200
MULTNOMAH,2002,234
MULTNOMAH,1997,226
POLK,2012,528
POLK,2007,605
POLK,2002,596
POLK,1997,629
TILLAMOOK,2012,102
TILLAMOOK,2007,111
TILLAMOOK,2002,111
TILLAMOOK,1997,125
WASHINGTON,2012,650
WASHINGTON,2007,715
WASHINGTON,2002,758
WASHINGTON,1997,736
YAMHILL,2012,900
YAMHILL,2007,887
YAMHILL,2002,903
YAMHILL,1997,939
GILLIAM,2012,16
GILLIAM,2007,16
GILLIAM,2002,11
GILLIAM,1997,15
HOOD RIVER,2012,179
HOOD RIVER,2007,145
HOOD RIVER,2002,134
HOOD RIVER,1997,157
MORROW,2012,32
MORROW,2007,32
MORROW,2002,28
MORROW,1997,30
SHERMAN,2012,7
SHERMAN,2007,12
SHERMAN,2002,6
SHERMAN,1997,4
WASCO,2012,167
WASCO,2007,154
WASCO,2002,141
WASCO,1997,113
BAKER,2012,137
BAKER,2007,141
BAKER,2002,136
BAKER,1997,129
UMATILLA,2012,164
UMATILLA,2007,190
UMATILLA,2002,148
UMATILLA,1997,173
UNION,2012,220
UNION,2007,276
UNION,2002,260
UNION,1997,283
WALLOWA,2012,122
WALLOWA,2007,123
WALLOWA,2002,127
WALLOWA,1997,143
COOS,2012,390
COOS,2007,436
COOS,2002,411
COOS,1997,462
CURRY,2012,102
CURRY,2007,115
CURRY,2002,127
CURRY,1997,123
DOUGLAS,2012,1075
DOUGLAS,2007,1056
DOUGLAS,2002,1033
DOUGLAS,1997,1087
JACKSON,2012,502
JACKSON,2007,515
JACKSON,2002,509
JACKSON,1997,487
JOSEPHINE,2012,251
JOSEPHINE,2007,256
JOSEPHINE,2002,259
JOSEPHINE,1997,279
CROOK,2012,93
CROOK,2007,91
CROOK,2002,86
CROOK,1997,65
DESCHUTES,2012,196
DESCHUTES,2007,215
DESCHUTES,2002,190
DESCHUTES,1997,99
GRANT,2012,114
GRANT,2007,121
GRANT,2002,142
GRANT,1997,136
HARNEY,2012,38
HARNEY,2007,43
HARNEY,2002,45
HARNEY,1997,45
JEFFERSON,2012,35
JEFFERSON,2007,40
JEFFERSON,2002,39
JEFFERSON,1997,15
KLAMATH,2012,193
KLAMATH,2007,274
KLAMATH,2002,247
KLAMATH,1997,214
LAKE,2012,53
LAKE,2007,70
LAKE,2002,66
LAKE,1997,51
MALHEUR,2012,74
MALHEUR,2007,62
MALHEUR,2002,38
MALHEUR,1997,37
WHEELER,2012,46
WHEELER,2007,65
WHEELER,2002,57
WHEELER,1997,41
BENTON,2012,23564
BENTON,2007,13139
BENTON,2002,18581
BENTON,1997,20958
CLACKAMAS,2012,22020
CLACKAMAS,2007,22974
CLACKAMAS,2002,23528
CLACKAMAS,1997,26228
CLATSOP,2012,4269
CLATSOP,2007,5068
CLATSOP,2002,5612
CLATSOP,1997,6691
COLUMBIA,2012,18613
COLUMBIA,2007,16031
COLUMBIA,2002,13609
COLUMBIA,1997,17241
LANE,2012,40913
LANE,2007,43758
LANE,2002,33832
LANE,1997,41231
LINCOLN,2012,11162
LINCOLN,2007,11292
LINCOLN,2002,11682
LINCOLN,1997,11050
LINN,2012,25048
LINN,2007,28183
LINN,2002,18960
LINN,1997,20860
MARION,2012,17907
MARION,2007,19719
MARION,2002,22208
MARION,1997,21061
MULTNOMAH,2012,3130
MULTNOMAH,2007,3011
MULTNOMAH,1997,4506
POLK,2012,17333
POLK,2007,17743
POLK,2002,16869
POLK,1997,20897
TILLAMOOK,2012,4071
TILLAMOOK,2007,3629
TILLAMOOK,2002,3574
TILLAMOOK,1997,4629
WASHINGTON,2012,21859
WASHINGTON,2007,16773
WASHINGTON,2002,14789
WASHINGTON,1997,15557
YAMHILL,2012,27356
YAMHILL,2007,25358
YAMHILL,2002,23594
YAMHILL,1997,27874
GILLIAM,2007,492
HOOD RIVER,2012,4936
HOOD RIVER,2007,4103
MORROW,2002,1300
MORROW,1997,4144
WASCO,2012,8990
WASCO,2007,9899
WASCO,2002,17411
WASCO,1997,14830
BAKER,2012,8133
BAKER,2007,7704
BAKER,2002,12192
BAKER,1997,14801
UMATILLA,2012,34907
UMATILLA,2007,27011
UMATILLA,2002,37655
UMATILLA,1997,24598
UNION,2012,11073
UNION,2007,16008
UNION,2002,8797
UNION,1997,12514
WALLOWA,2012,3352
WALLOWA,2007,4661
WALLOWA,2002,10409
WALLOWA,1997,28257
COOS,2012,49850
COOS,2007,35360
COOS,2002,25741
COOS,1997,49308
CURRY,2012,12839
CURRY,2007,14204
CURRY,2002,19208
CURRY,1997,20338
DOUGLAS,2012,64285
DOUGLAS,2007,62890
DOUGLAS,2002,54883
DOUGLAS,1997,58335
JACKSON,2012,17303
JACKSON,2007,22385
JACKSON,2002,23590
JACKSON,1997,31110
JOSEPHINE,2012,6480
JOSEPHINE,2007,7491
JOSEPHINE,2002,5151
JOSEPHINE,1997,8577
CROOK,2012,3012
CROOK,2007,5443
CROOK,2002,2571
CROOK,1997,3194
DESCHUTES,2012,9287
DESCHUTES,2007,4629
DESCHUTES,2002,6619
DESCHUTES,1997,4728
GRANT,2012,31963
GRANT,2007,9423
GRANT,2002,7186
GRANT,1997,12097
HARNEY,2012,3376
HARNEY,2007,3111
HARNEY,2002,18537
HARNEY,1997,1919
KLAMATH,2012,21718
KLAMATH,2007,20520
KLAMATH,2002,37382
KLAMATH,1997,48138
LAKE,2012,8291
LAKE,2007,9742
LAKE,2002,9640
LAKE,1997,3735
MALHEUR,2012,1126
MALHEUR,2007,2018
MALHEUR,2002,700
MALHEUR,1997,1861
WHEELER,2012,22776
WHEELER,2007,31503
WHEELER,2002,21497
WHEELER,1997,5270
BENTON,2012,308
BENTON,2007,294
BENTON,2002,263
BENTON,1997,297
CLACKAMAS,2012,1077
CLACKAMAS,2007,1019
CLACKAMAS,2002,1036
CLACKAMAS,1997,1104
CLATSOP,2012,102
CLATSOP,2007,98
CLATSOP,2002,95
CLATSOP,1997,124
COLUMBIA,2012,304
COLUMBIA,2007,285
COLUMBIA,2002,310
COLUMBIA,1997,316
LANE,2012,747
LANE,2007,873
LANE,2002,652
LANE,1997,697
LINCOLN,2012,161
LINCOLN,2007,170
LINCOLN,2002,150
LINCOLN,1997,152
LINN,2012,500
LINN,2007,542
LINN,2002,490
LINN,1997,524
MARION,2012,542
MARION,2007,494
MARION,2002,554
MARION,1997,544
MULTNOMAH,2012,149
MULTNOMAH,2007,142
MULTNOMAH,2002,173
MULTNOMAH,1997,171
POLK,2012,383
POLK,2007,443
POLK,2002,405
POLK,1997,441
TILLAMOOK,2012,78
TILLAMOOK,2007,94
TILLAMOOK,2002,83
TILLAMOOK,1997,97
WASHINGTON,2012,559
WASHINGTON,2007,590
WASHINGTON,2002,584
WASHINGTON,1997,600
YAMHILL,2012,703
YAMHILL,2007,682
YAMHILL,2002,640
YAMHILL,1997,704
GILLIAM,2012,3
GILLIAM,2007,6
GILLIAM,2002,3
GILLIAM,1997,9
HOOD RIVER,2012,150
HOOD RIVER,2007,126
HOOD RIVER,2002,99
HOOD RIVER,1997,123
MORROW,2012,6
MORROW,2007,9
MORROW,2002,6
MORROW,1997,6
SHERMAN,2012,6
SHERMAN,2007,6
SHERMAN,2002,2
SHERMAN,1997,3
WASCO,2012,100
WASCO,2007,81
WASCO,2002,83
WASCO,1997,59
BAKER,2012,65
BAKER,2007,68
BAKER,2002,46
BAKER,1997,41
UMATILLA,2012,79
UMATILLA,2007,80
UMATILLA,2002,55
UMATILLA,1997,78
UNION,2012,98
UNION,2007,112
UNION,2002,90
UNION,1997,104
WALLOWA,2012,44
WALLOWA,2007,37
WALLOWA,2002,41
WALLOWA,1997,50
COOS,2012,289
COOS,2007,322
COOS,2002,263
COOS,1997,366
CURRY,2012,73
CURRY,2007,75
CURRY,2002,78
CURRY,1997,88
DOUGLAS,2012,677
DOUGLAS,2007,671
DOUGLAS,2002,619
DOUGLAS,1997,669
JACKSON,2012,335
JACKSON,2007,328
JACKSON,2002,340
JACKSON,1997,332
JOSEPHINE,2012,203
JOSEPHINE,2007,193
JOSEPHINE,2002,160
JOSEPHINE,1997,221
CROOK,2012,41
CROOK,2007,39
CROOK,2002,26
CROOK,1997,21
DESCHUTES,2012,133
DESCHUTES,2007,139
DESCHUTES,2002,121
DESCHUTES,1997,59
GRANT,2012,41
GRANT,2007,43
GRANT,2002,28
GRANT,1997,18
HARNEY,2012,13
HARNEY,2007,15
HARNEY,2002,20
HARNEY,1997,19
JEFFERSON,2012,16
JEFFERSON,2007,26
JEFFERSON,2002,28
JEFFERSON,1997,9
KLAMATH,2012,101
KLAMATH,2007,142
KLAMATH,2002,113
KLAMATH,1997,111
LAKE,2012,22
LAKE,2007,37
LAKE,2002,29
LAKE,1997,16
MALHEUR,2012,50
MALHEUR,2007,41
MALHEUR,2002,25
MALHEUR,1997,26
WHEELER,2012,13
WHEELER,2007,24
WHEELER,2002,25
WHEELER,1997,10
BENTON,2012,2436
BENTON,2007,3523
BENTON,2002,5070
BENTON,1997,5250
CLACKAMAS,2012,7733
CLACKAMAS,2007,12543
CLACKAMAS,2002,19031
CLACKAMAS,1997,17627
CLATSOP,2012,526
CLATSOP,2007,1431
CLATSOP,2002,1756
CLATSOP,1997,1666
COLUMBIA,2012,5865
COLUMBIA,2007,7708
COLUMBIA,2002,14365
COLUMBIA,1997,7977
LANE,2012,17455
LANE,2007,21147
LANE,2002,22361
LANE,1997,21834
LINCOLN,2012,3225
LINCOLN,2007,4667
LINCOLN,2002,5078
LINCOLN,1997,4095
LINN,2012,15754
LINN,2007,19650
LINN,2002,21586
LINN,1997,23388
MARION,2012,7484
MARION,2007,8988
MARION,2002,21014
MARION,1997,9241
MULTNOMAH,2012,1366
MULTNOMAH,2007,1311
MULTNOMAH,1997,3613
POLK,2012,4925
POLK,2007,5945
POLK,2002,8517
POLK,1997,8963
TILLAMOOK,2012,1517
TILLAMOOK,2007,713
TILLAMOOK,2002,1534
TILLAMOOK,1997,1560
WASHINGTON,2012,2070
WASHINGTON,2007,3037
WASHINGTON,2002,4614
WASHINGTON,1997,2485
YAMHILL,2012,6425
YAMHILL,2007,10386
YAMHILL,2002,13240
YAMHILL,1997,11836
GILLIAM,2007,14796
HOOD RIVER,2012,455
HOOD RIVER,2007,476
MORROW,2002,73728
MORROW,1997,34422
WASCO,2012,171403
WASCO,2007,94830
WASCO,2002,178966
WASCO,1997,170555
BAKER,2012,58422
BAKER,2007,64057
BAKER,2002,77895
BAKER,1997,83139
UMATILLA,2012,71812
UMATILLA,2007,101188
UMATILLA,2002,100080
UMATILLA,1997,62935
UNION,2012,55627
UNION,2007,63672
UNION,2002,69880
UNION,1997,68114
WALLOWA,2012,56839
WALLOWA,2007,56132
WALLOWA,2002,68680
WALLOWA,1997,54673
COOS,2012,16061
COOS,2007,22759
COOS,2002,32002
COOS,1997,28927
CURRY,2012,8485
CURRY,2007,14405
CURRY,2002,12611
CURRY,1997,16872
DOUGLAS,2012,67001
DOUGLAS,2007,67640
DOUGLAS,2002,82476
DOUGLAS,1997,72988
JACKSON,2012,24379
JACKSON,2007,31834
JACKSON,2002,47560
JACKSON,1997,41579
JOSEPHINE,2012,1145
JOSEPHINE,2007,3632
JOSEPHINE,2002,3915
JOSEPHINE,1997,2828
CROOK,2012,66575
CROOK,2007,29423
CROOK,2002,63760
CROOK,1997,39170
DESCHUTES,2012,8010
DESCHUTES,2007,3778
DESCHUTES,2002,2316
DESCHUTES,1997,4277
GRANT,2012,86343
GRANT,2007,89972
GRANT,2002,218046
GRANT,1997,222916
HARNEY,2012,23718
HARNEY,2007,25630
HARNEY,2002,48075
HARNEY,1997,45808
KLAMATH,2012,39027
KLAMATH,2007,61110
KLAMATH,2002,71836
KLAMATH,1997,79705
LAKE,2012,36484
LAKE,2007,38777
LAKE,2002,52284
LAKE,1997,48202
MALHEUR,2012,13237
MALHEUR,2007,3557
MALHEUR,2002,2369
MALHEUR,1997,4588
WHEELER,2012,105764
WHEELER,2007,144571
WHEELER,2002,166845
WHEELER,1997,60589
BENTON,2012,113
BENTON,2007,117
BENTON,2002,133
BENTON,1997,138
CLACKAMAS,2012,625
CLACKAMAS,2007,730
CLACKAMAS,2002,888
CLACKAMAS,1997,814
CLATSOP,2012,40
